fid,BASE_DATE,ADM_DR_CD,ADM_DR_NM,OBJECTID,fid_2,DN,area
7,"20210630","1116058",화곡3동,"247",93762,"6","100"
7,"20210630","1116058",화곡3동,"247",93763,"2","100"
7,"20210630","1116058",화곡3동,"247",93764,"1","300"
7,"20210630","1116058",화곡3동,"247",93902,"9","74"
7,"20210630","1116058",화곡3동,"247",93903,"13","100"
7,"20210630","1116058",화곡3동,"247",93904,"17","100"
7,"20210630","1116058",화곡3동,"247",93905,"21","100"
7,"20210630","1116058",화곡3동,"247",93906,"26","100"
7,"20210630","1116058",화곡3동,"247",93907,"31","100"
7,"20210630","1116058",화곡3동,"247",93908,"34","100"
7,"20210630","1116058",화곡3동,"247",93909,"35","100"
7,"20210630","1116058",화곡3동,"247",93910,"36","100"
7,"20210630","1116058",화곡3동,"247",93911,"37","200"
7,"20210630","1116058",화곡3동,"247",93912,"36","100"
7,"20210630","1116058",화곡3동,"247",93913,"34","100"
7,"20210630","1116058",화곡3동,"247",93914,"29","100"
7,"20210630","1116058",화곡3동,"247",93915,"18","100"
7,"20210630","1116058",화곡3동,"247",93916,"8","100"
7,"20210630","1116058",화곡3동,"247",93917,"8","400"
7,"20210630","1116058",화곡3동,"247",93918,"7","100"
7,"20210630","1116058",화곡3동,"247",93919,"4","100"
7,"20210630","1116058",화곡3동,"247",93920,"2","100"
7,"20210630","1116058",화곡3동,"247",93921,"1","100"
7,"20210630","1116058",화곡3동,"247",93922,"10","200"
7,"20210630","1116058",화곡3동,"247",93923,"9","100"
7,"20210630","1116058",화곡3동,"247",93924,"7","100"
7,"20210630","1116058",화곡3동,"247",93925,"6","300"
7,"20210630","1116058",화곡3동,"247",93926,"2","100"
7,"20210630","1116058",화곡3동,"247",93927,"1","100"
7,"20210630","1116058",화곡3동,"247",93928,"0","100"
7,"20210630","1116058",화곡3동,"247",94060,"22","100"
7,"20210630","1116058",화곡3동,"247",94061,"30","100"
7,"20210630","1116058",화곡3동,"247",94062,"33","300"
7,"20210630","1116058",화곡3동,"247",94063,"32","100"
7,"20210630","1116058",화곡3동,"247",94064,"31","200"
7,"20210630","1116058",화곡3동,"247",94065,"30","100"
7,"20210630","1116058",화곡3동,"247",94066,"29","100"
7,"20210630","1116058",화곡3동,"247",94067,"28","100"
7,"20210630","1116058",화곡3동,"247",94068,"24","100"
7,"20210630","1116058",화곡3동,"247",94069,"18","100"
7,"20210630","1116058",화곡3동,"247",94070,"11","100"
7,"20210630","1116058",화곡3동,"247",94071,"7","500"
7,"20210630","1116058",화곡3동,"247",94072,"7","100"
7,"20210630","1116058",화곡3동,"247",94073,"5","100"
7,"20210630","1116058",화곡3동,"247",94074,"4","100"
7,"20210630","1116058",화곡3동,"247",94075,"2","100"
7,"20210630","1116058",화곡3동,"247",94076,"1","200"
7,"20210630","1116058",화곡3동,"247",94077,"2","100"
7,"20210630","1116058",화곡3동,"247",94078,"13","100"
7,"20210630","1116058",화곡3동,"247",94079,"7","100"
7,"20210630","1116058",화곡3동,"247",94080,"8","300"
7,"20210630","1116058",화곡3동,"247",94081,"7","100"
7,"20210630","1116058",화곡3동,"247",94082,"3","200"
7,"20210630","1116058",화곡3동,"247",94083,"1","100"
7,"20210630","1116058",화곡3동,"247",94084,"0","100"
7,"20210630","1116058",화곡3동,"247",94085,"1","100"
7,"20210630","1116058",화곡3동,"247",94214,"31","200"
7,"20210630","1116058",화곡3동,"247",94215,"22","100"
7,"20210630","1116058",화곡3동,"247",94216,"19","100"
7,"20210630","1116058",화곡3동,"247",94217,"16","100"
7,"20210630","1116058",화곡3동,"247",94218,"14","100"
7,"20210630","1116058",화곡3동,"247",94219,"12","300"
7,"20210630","1116058",화곡3동,"247",94220,"11","100"
7,"20210630","1116058",화곡3동,"247",94221,"10","200"
7,"20210630","1116058",화곡3동,"247",94222,"9","100"
7,"20210630","1116058",화곡3동,"247",94223,"8","200"
7,"20210630","1116058",화곡3동,"247",94224,"6","100"
7,"20210630","1116058",화곡3동,"247",94225,"4","100"
7,"20210630","1116058",화곡3동,"247",94226,"4","200"
7,"20210630","1116058",화곡3동,"247",94227,"5","100"
7,"20210630","1116058",화곡3동,"247",94228,"7","100"
7,"20210630","1116058",화곡3동,"247",94229,"11","100"
7,"20210630","1116058",화곡3동,"247",94230,"9","100"
7,"20210630","1116058",화곡3동,"247",94231,"7","100"
7,"20210630","1116058",화곡3동,"247",94232,"0","100"
7,"20210630","1116058",화곡3동,"247",94233,"1","100"
7,"20210630","1116058",화곡3동,"247",94320,"3","4099"
7,"20210630","1116058",화곡3동,"247",94343,"10","10"
7,"20210630","1116058",화곡3동,"247",94398,"32","85"
7,"20210630","1116058",화곡3동,"247",94399,"29","200"
7,"20210630","1116058",화곡3동,"247",94400,"4","200"
7,"20210630","1116058",화곡3동,"247",94401,"5","300"
7,"20210630","1116058",화곡3동,"247",94402,"7","100"
7,"20210630","1116058",화곡3동,"247",94403,"8","100"
7,"20210630","1116058",화곡3동,"247",94404,"9","300"
7,"20210630","1116058",화곡3동,"247",94405,"8","100"
7,"20210630","1116058",화곡3동,"247",94406,"7","100"
7,"20210630","1116058",화곡3동,"247",94407,"6","100"
7,"20210630","1116058",화곡3동,"247",94408,"4","100"
7,"20210630","1116058",화곡3동,"247",94409,"4","100"
7,"20210630","1116058",화곡3동,"247",94410,"5","100"
7,"20210630","1116058",화곡3동,"247",94411,"6","100"
7,"20210630","1116058",화곡3동,"247",94412,"7","200"
7,"20210630","1116058",화곡3동,"247",94413,"6","300"
7,"20210630","1116058",화곡3동,"247",94414,"8","100"
7,"20210630","1116058",화곡3동,"247",94415,"10","100"
7,"20210630","1116058",화곡3동,"247",94416,"6","100"
7,"20210630","1116058",화곡3동,"247",94417,"1","100"
7,"20210630","1116058",화곡3동,"247",94549,"30","60"
7,"20210630","1116058",화곡3동,"247",94550,"6","1499"
7,"20210630","1116058",화곡3동,"247",94551,"5","100"
7,"20210630","1116058",화곡3동,"247",94552,"4","200"
7,"20210630","1116058",화곡3동,"247",94553,"3","100"
7,"20210630","1116058",화곡3동,"247",94554,"2","100"
7,"20210630","1116058",화곡3동,"247",94555,"1","200"
7,"20210630","1116058",화곡3동,"247",94556,"4","200"
7,"20210630","1116058",화곡3동,"247",94557,"5","200"
7,"20210630","1116058",화곡3동,"247",94558,"9","1000"
7,"20210630","1116058",화곡3동,"247",94559,"5","300"
7,"20210630","1116058",화곡3동,"247",94560,"3","1100"
7,"20210630","1116058",화곡3동,"247",94697,"28","138"
7,"20210630","1116058",화곡3동,"247",94698,"5","100"
7,"20210630","1116058",화곡3동,"247",94699,"3","100"
7,"20210630","1116058",화곡3동,"247",94700,"1","100"
7,"20210630","1116058",화곡3동,"247",94701,"2","400"
7,"20210630","1116058",화곡3동,"247",94702,"4","100"
7,"20210630","1116058",화곡3동,"247",94703,"7","500"
7,"20210630","1116058",화곡3동,"247",94704,"10","200"
7,"20210630","1116058",화곡3동,"247",94705,"1","500"
7,"20210630","1116058",화곡3동,"247",94706,"1","900"
7,"20210630","1116058",화곡3동,"247",94839,"24","17"
7,"20210630","1116058",화곡3동,"247",94840,"26","100"
7,"20210630","1116058",화곡3동,"247",94841,"8","100"
7,"20210630","1116058",화곡3동,"247",94842,"5","100"
7,"20210630","1116058",화곡3동,"247",94843,"4","100"
7,"20210630","1116058",화곡3동,"247",94844,"2","100"
7,"20210630","1116058",화곡3동,"247",94845,"1","100"
7,"20210630","1116058",화곡3동,"247",94846,"1","300"
7,"20210630","1116058",화곡3동,"247",94847,"1","400"
7,"20210630","1116058",화곡3동,"247",94980,"17","1"
7,"20210630","1116058",화곡3동,"247",94981,"23","93"
7,"20210630","1116058",화곡3동,"247",94982,"14","100"
7,"20210630","1116058",화곡3동,"247",94983,"7","200"
7,"20210630","1116058",화곡3동,"247",94984,"6","100"
7,"20210630","1116058",화곡3동,"247",94985,"2","100"
7,"20210630","1116058",화곡3동,"247",94986,"11","300"
7,"20210630","1116058",화곡3동,"247",94987,"4","100"
7,"20210630","1116058",화곡3동,"247",94988,"1","200"
7,"20210630","1116058",화곡3동,"247",95134,"17","183"
7,"20210630","1116058",화곡3동,"247",95135,"10","200"
7,"20210630","1116058",화곡3동,"247",95136,"9","100"
7,"20210630","1116058",화곡3동,"247",95137,"3","100"
7,"20210630","1116058",화곡3동,"247",95138,"1","100"
7,"20210630","1116058",화곡3동,"247",95291,"9","54"
7,"20210630","1116058",화곡3동,"247",95292,"16","100"
7,"20210630","1116058",화곡3동,"247",95293,"13","200"
7,"20210630","1116058",화곡3동,"247",95294,"12","100"
7,"20210630","1116058",화곡3동,"247",95295,"4","100"
7,"20210630","1116058",화곡3동,"247",95296,"1","200"
7,"20210630","1116058",화곡3동,"247",95454,"3","21"
7,"20210630","1116058",화곡3동,"247",95455,"10","100"
7,"20210630","1116058",화곡3동,"247",95456,"14","100"
7,"20210630","1116058",화곡3동,"247",95457,"17","100"
7,"20210630","1116058",화곡3동,"247",95458,"14","100"
7,"20210630","1116058",화곡3동,"247",95459,"6","100"
7,"20210630","1116058",화곡3동,"247",95460,"9","100"
7,"20210630","1116058",화곡3동,"247",95461,"8","100"
7,"20210630","1116058",화곡3동,"247",95462,"3","100"
7,"20210630","1116058",화곡3동,"247",95570,"2","34688"
7,"20210630","1116058",화곡3동,"247",95573,"0","8097"
7,"20210630","1116058",화곡3동,"247",95580,"3","400"
7,"20210630","1116058",화곡3동,"247",95583,"2","400"
7,"20210630","1116058",화곡3동,"247",95604,"1","300"
7,"20210630","1116058",화곡3동,"247",95605,"6","400"
7,"20210630","1116058",화곡3동,"247",95677,"6","100"
7,"20210630","1116058",화곡3동,"247",95678,"13","100"
7,"20210630","1116058",화곡3동,"247",95679,"19","100"
7,"20210630","1116058",화곡3동,"247",95680,"15","200"
7,"20210630","1116058",화곡3동,"247",95681,"5","200"
7,"20210630","1116058",화곡3동,"247",95682,"7","300"
7,"20210630","1116058",화곡3동,"247",95683,"4","100"
7,"20210630","1116058",화곡3동,"247",95684,"1","400"
7,"20210630","1116058",화곡3동,"247",95685,"2","100"
7,"20210630","1116058",화곡3동,"247",95834,"4","72"
7,"20210630","1116058",화곡3동,"247",95835,"14","99"
7,"20210630","1116058",화곡3동,"247",95836,"22","100"
7,"20210630","1116058",화곡3동,"247",95837,"4","100"
7,"20210630","1116058",화곡3동,"247",95838,"8","800"
7,"20210630","1116058",화곡3동,"247",95839,"3","100"
7,"20210630","1116058",화곡3동,"247",95999,"17","59"
7,"20210630","1116058",화곡3동,"247",96000,"28","100"
7,"20210630","1116058",화곡3동,"247",96001,"20","100"
7,"20210630","1116058",화곡3동,"247",96002,"5","100"
7,"20210630","1116058",화곡3동,"247",96003,"2","300"
7,"20210630","1116058",화곡3동,"247",96004,"3","100"
7,"20210630","1116058",화곡3동,"247",96005,"6","100"
7,"20210630","1116058",화곡3동,"247",96006,"2","100"
7,"20210630","1116058",화곡3동,"247",96007,"0","200"
7,"20210630","1116058",화곡3동,"247",96174,"14","15"
7,"20210630","1116058",화곡3동,"247",96175,"29","99"
7,"20210630","1116058",화곡3동,"247",96176,"28","100"
7,"20210630","1116058",화곡3동,"247",96177,"14","100"
7,"20210630","1116058",화곡3동,"247",96178,"3","100"
7,"20210630","1116058",화곡3동,"247",96179,"1","200"
7,"20210630","1116058",화곡3동,"247",96180,"2","2199"
7,"20210630","1116058",화곡3동,"247",96181,"5","200"
7,"20210630","1116058",화곡3동,"247",96182,"5","400"
7,"20210630","1116058",화곡3동,"247",96357,"23","71"
7,"20210630","1116058",화곡3동,"247",96358,"30","100"
7,"20210630","1116058",화곡3동,"247",96359,"23","100"
7,"20210630","1116058",화곡3동,"247",96360,"9","100"
7,"20210630","1116058",화곡3동,"247",96361,"2","100"
7,"20210630","1116058",화곡3동,"247",96535,"15","28"
7,"20210630","1116058",화곡3동,"247",96536,"27","100"
7,"20210630","1116058",화곡3동,"247",96537,"24","100"
7,"20210630","1116058",화곡3동,"247",96538,"12","100"
7,"20210630","1116058",화곡3동,"247",96539,"5","100"
7,"20210630","1116058",화곡3동,"247",96540,"2","100"
7,"20210630","1116058",화곡3동,"247",96541,"3","100"
7,"20210630","1116058",화곡3동,"247",96542,"6","500"
7,"20210630","1116058",화곡3동,"247",96543,"7","100"
7,"20210630","1116058",화곡3동,"247",96722,"26","99"
7,"20210630","1116058",화곡3동,"247",96723,"23","100"
7,"20210630","1116058",화곡3동,"247",96724,"13","200"
7,"20210630","1116058",화곡3동,"247",96725,"6","200"
7,"20210630","1116058",화곡3동,"247",96726,"3","100"
7,"20210630","1116058",화곡3동,"247",96727,"5","100"
7,"20210630","1116058",화곡3동,"247",96728,"4","200"
7,"20210630","1116058",화곡3동,"247",96729,"4","100"
7,"20210630","1116058",화곡3동,"247",96730,"7","100"
7,"20210630","1116058",화곡3동,"247",96903,"25","100"
7,"20210630","1116058",화곡3동,"247",96904,"2","100"
7,"20210630","1116058",화곡3동,"247",96905,"3","200"
7,"20210630","1116058",화곡3동,"247",96906,"4","100"
7,"20210630","1116058",화곡3동,"247",96907,"6","100"
7,"20210630","1116058",화곡3동,"247",96908,"7","100"
7,"20210630","1116058",화곡3동,"247",96909,"6","100"
7,"20210630","1116058",화곡3동,"247",96910,"5","100"
7,"20210630","1116058",화곡3동,"247",96911,"3","100"
7,"20210630","1116058",화곡3동,"247",97020,"3","8697"
7,"20210630","1116058",화곡3동,"247",97025,"1","1200"
7,"20210630","1116058",화곡3동,"247",97033,"3","10996"
7,"20210630","1116058",화곡3동,"247",97052,"22","200"
7,"20210630","1116058",화곡3동,"247",97053,"5","1000"
7,"20210630","1116058",화곡3동,"247",97054,"4","200"
7,"20210630","1116058",화곡3동,"247",97120,"20","79"
7,"20210630","1116058",화곡3동,"247",97121,"27","100"
7,"20210630","1116058",화곡3동,"247",97122,"11","100"
7,"20210630","1116058",화곡3동,"247",97123,"5","200"
7,"20210630","1116058",화곡3동,"247",97124,"7","100"
7,"20210630","1116058",화곡3동,"247",97125,"9","300"
7,"20210630","1116058",화곡3동,"247",97126,"11","100"
7,"20210630","1116058",화곡3동,"247",97127,"10","100"
7,"20210630","1116058",화곡3동,"247",97128,"8","100"
7,"20210630","1116058",화곡3동,"247",97129,"7","100"
7,"20210630","1116058",화곡3동,"247",97130,"6","100"
7,"20210630","1116058",화곡3동,"247",97131,"5","100"
7,"20210630","1116058",화곡3동,"247",97132,"1","100"
7,"20210630","1116058",화곡3동,"247",97133,"4","2299"
7,"20210630","1116058",화곡3동,"247",97134,"1","800"
7,"20210630","1116058",화곡3동,"247",97303,"25","100"
7,"20210630","1116058",화곡3동,"247",97304,"28","100"
7,"20210630","1116058",화곡3동,"247",97305,"15","100"
7,"20210630","1116058",화곡3동,"247",97306,"5","100"
7,"20210630","1116058",화곡3동,"247",97307,"4","100"
7,"20210630","1116058",화곡3동,"247",97308,"8","100"
7,"20210630","1116058",화곡3동,"247",97309,"7","100"
7,"20210630","1116058",화곡3동,"247",97310,"5","100"
7,"20210630","1116058",화곡3동,"247",97311,"4","1000"
7,"20210630","1116058",화곡3동,"247",97312,"2","1100"
7,"20210630","1116058",화곡3동,"247",97313,"3","400"
7,"20210630","1116058",화곡3동,"247",97490,"27","100"
7,"20210630","1116058",화곡3동,"247",97491,"21","100"
7,"20210630","1116058",화곡3동,"247",97492,"4","100"
7,"20210630","1116058",화곡3동,"247",97493,"2","100"
7,"20210630","1116058",화곡3동,"247",97494,"5","100"
7,"20210630","1116058",화곡3동,"247",97495,"4","100"
7,"20210630","1116058",화곡3동,"247",97496,"2","100"
