건물용도코드,읍면동코드,지상층수,고시일자,도로구간시군구코드,도로명코드,시군구코드,지하층수
2003,103,6,2017-03-08,11500,4145500,11500,0
3103,103,3,2022-11-30,11500,4145497,11500,0
1002,102,3,2022-06-22,11500,4145195,11500,1
2003,103,5,2019-10-16,11500,4145499,11500,0
10202,105,11,2019-10-16,11500,4145564,11500,4
2003,103,4,2019-10-23,11500,3115011,11500,1
2003,102,6,2017-03-08,11500,4145208,11500,0
2003,102,6,2017-03-08,11500,4145208,11500,0
2003,102,6,2017-03-08,11500,4145208,11500,0
2003,102,6,2017-03-08,11500,4145208,11500,0
2003,109,13,2021-05-12,11500,2115001,11500,1
2003,103,5,2021-05-20,11500,4145525,11500,1
16001,106,1,2018-02-14,11500,4145058,11500,0
2003,103,5,2022-01-19,11500,4145291,11500,0
2003,109,5,2018-12-19,11500,4145385,11500,1
1002,103,3,2018-12-19,11500,4145272,11500,1
2003,103,6,2022-06-22,11500,4145012,11500,2
2003,103,6,2022-06-22,11500,4145012,11500,2
2003,103,6,2022-06-22,11500,4145012,11500,2
2003,103,6,2022-06-22,11500,4145446,11500,0
1003,103,3,2022-06-22,11500,4145525,11500,1
7107,106,8,2021-10-20,11500,3115001,11500,3
1003,106,3,2021-10-20,11500,4145382,11500,0
4006,105,1,2021-10-20,11500,4145407,11500,0
2003,103,4,2021-10-20,11500,4145526,11500,1
27999,105,2,2017-10-25,11500,3115008,11500,1
27999,105,1,2017-10-25,11500,3115008,11500,0
2003,108,6,2022-03-23,11500,4145353,11500,0
2003,103,6,2022-03-23,11500,4145027,11500,0
2003,103,6,2022-03-23,11500,4145447,11500,0
2003,103,6,2022-03-23,11500,4145539,11500,0
2003,108,6,2017-06-28,11500,4145222,11500,1
2003,108,6,2017-06-28,11500,4145222,11500,1
2003,108,6,2017-06-28,11500,4145222,11500,1
8004,105,8,2022-03-23,11500,3155053,11500,2
2003,108,5,2022-03-23,11500,4145379,11500,0
2003,109,6,2022-03-23,11500,4145238,11500,0
2003,109,6,2022-03-23,11500,4145238,11500,0
2003,109,6,2022-03-23,11500,4145238,11500,0
1001,110,2,2018-01-03,11500,4145091,11500,1
2003,103,6,2017-03-02,11500,3115003,11500,0
1002,103,3,2017-05-31,11500,4145016,11500,1
8299,105,3,2020-02-12,11500,4145559,11500,0
1002,103,3,2018-06-07,11500,4145027,11500,1
2003,108,6,2019-03-20,11500,4145218,11500,0
1002,108,4,2019-03-20,11500,4145175,11500,0
1001,105,4,2018-09-19,11500,3155051,11500,0
2003,103,6,2017-09-20,11500,4145272,11500,0
10299,105,12,2018-09-19,11500,2005007,11500,5
3006,105,5,2018-09-27,11500,3155047,11500,0
8004,105,9,2018-07-25,11500,4145560,11500,3
2003,106,7,2018-07-25,11500,3115001,11500,2
2003,103,7,2018-07-25,11500,4145032,11500,0
1003,102,4,2018-07-25,11500,4145300,11500,0
1002,108,3,2018-07-25,11500,4145350,11500,1
1002,103,4,2017-11-08,11500,4145453,11500,0
6999,102,3,2018-07-25,11500,2005007,11500,0
2003,106,5,2018-07-25,11500,4145055,11500,0
2003,103,6,2018-07-25,11500,4145054,11500,0
1003,103,3,2020-05-13,11500,4145296,11500,0
1002,103,3,2020-05-13,11500,4145289,11500,1
2003,102,5,2020-05-13,11500,4145316,11500,1
1002,106,3,2017-03-15,11500,4145058,11500,1
27999,105,1,2017-11-15,11500,3115008,11500,0
1003,106,4,2017-03-15,11500,4145057,11500,0
2003,108,6,2017-06-07,11500,4145218,11500,0
2003,103,6,2018-06-27,11500,4145117,11500,0
2001,109,7,2018-03-28,11500,4145384,11500,1
2003,103,6,2018-03-28,11500,3115003,11500,0
1002,103,3,2019-01-30,11500,3115010,11500,1
2003,103,6,2018-02-14,11500,4145082,11500,0
2003,103,6,2018-02-14,11500,4145017,11500,0
2003,103,7,2018-06-27,11500,4145494,11500,0
2003,103,6,2018-06-27,11500,4145494,11500,0
2003,102,6,2018-06-27,11500,4145311,11500,0
17007,109,1,2021-02-10,11500,3000011,11500,0
17007,109,1,2021-02-10,11500,3000011,11500,0
1001,103,4,2020-05-13,11500,4145015,11500,1
2003,103,8,2019-01-09,11500,4145527,11500,1
2003,103,5,2017-04-19,11500,4145043,11500,0
2003,103,5,2017-11-22,11500,4145268,11500,0
2003,109,6,2022-11-16,11500,4145338,11500,1
15001,107,1,2018-06-27,11500,2115001,11500,0
15001,107,1,2018-06-27,11500,2115001,11500,0
15001,107,1,2018-06-27,11500,2115001,11500,0
2003,102,6,2017-11-22,11500,4145203,11500,0
2003,109,6,2020-07-15,11500,4145098,11500,1
2003,103,6,2017-06-14,11500,3115003,11500,0
2003,109,6,2017-06-14,11500,4145343,11500,0
2001,103,12,2017-06-14,11500,3005069,11500,1
2003,109,6,2017-06-14,11500,4145332,11500,1
2003,103,4,2018-08-22,11500,4145259,11500,1
2003,108,5,2017-06-14,11500,4145359,11500,0
6999,109,1,2017-06-14,11500,3000011,11500,0
4499,107,3,2017-06-14,11500,4145282,11500,0
2003,105,10,2017-06-14,11500,4145407,11500,1
2003,109,6,2017-06-14,11500,4145332,11500,1
2003,103,6,2019-05-08,11500,4145050,11500,0
2003,103,4,2019-05-08,11500,4145461,11500,3
2003,103,4,2019-05-08,11500,4145461,11500,3
2003,103,5,2019-08-28,11500,3005069,11500,1
2003,103,5,2019-08-28,11500,4145156,11500,0
2003,103,6,2018-06-20,11500,4145151,11500,0
2003,103,5,2018-06-20,11500,4145020,11500,1
10204,105,1,2018-07-18,11500,3115008,11500,0
10199,105,1,2018-07-18,11500,3115008,11500,0
2003,103,6,2018-07-18,11500,4145047,11500,0
10202,103,16,2019-07-03,11500,4145080,11500,1
10204,105,11,2019-07-03,11500,2005007,11500,5
2003,103,6,2017-08-09,11500,4145145,11500,0
2003,103,6,2017-08-09,11500,4145145,11500,0
2003,103,6,2018-06-27,11500,4145249,11500,0
10202,103,8,2019-03-20,11500,3005069,11500,1
1002,103,5,2019-03-20,11500,4145449,11500,0
2003,103,5,2020-10-07,11500,4145469,11500,1
10202,105,13,2019-03-13,11500,2005007,11500,4
10202,105,12,2019-03-13,11500,2005007,11500,6
10202,101,15,2019-06-26,11500,4145208,11500,1
1003,109,4,2018-09-27,11500,4145240,11500,0
2003,103,5,2017-06-07,11500,4145260,11500,0
2001,102,19,2022-02-09,11500,4145188,11500,0
2003,106,6,2019-10-23,11500,4145064,11500,0
2003,108,14,2018-10-04,11500,3115005,11500,1
2003,108,14,2018-10-04,11500,3115005,11500,1
1003,105,6,2018-09-27,11500,4145404,11500,0
2003,109,6,2018-09-27,11500,4145343,11500,0
1002,108,3,2018-09-27,11500,4145359,11500,1
2003,109,6,2019-01-23,11500,3115012,11500,0
3005,104,10,2019-01-23,11500,3115008,11500,0
2001,101,19,2014-05-21,11500,3115008,11500,0
1001,110,2,2017-05-31,11500,4145108,11500,0
1003,103,4,2017-05-31,11500,4145139,11500,0
2003,103,5,2017-12-27,11500,4145249,11500,0
1003,102,4,2017-12-27,11500,4145305,11500,0
2001,103,13,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,15,2022-11-16,11500,4145514,11500,0
2001,103,15,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,13,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,7,2022-11-16,11500,4145514,11500,0
2001,103,8,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,11,2022-11-16,11500,4145514,11500,0
2001,103,10,2022-11-16,11500,4145514,11500,0
2001,103,12,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,12,2022-11-16,11500,4145514,11500,0
2001,103,15,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,15,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,1,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,15,2022-11-16,11500,4145514,11500,0
2001,103,15,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,15,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
10202,105,12,2021-11-17,11500,3155051,11500,6
8004,105,9,2021-11-17,11500,3155045,11500,3
1003,105,4,2021-11-17,11500,4145404,11500,0
8004,105,8,2021-11-17,11500,4145561,11500,2
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,14,2022-11-16,11500,4145514,11500,0
2001,103,15,2022-11-16,11500,4145514,11500,0
2003,103,6,2019-02-20,11500,2005008,11500,0
2003,103,7,2019-02-20,11500,2005008,11500,0
14001,107,1,2018-06-07,11500,2115001,11500,0
14001,107,1,2018-06-07,11500,2115001,11500,0
14001,107,1,2018-06-07,11500,2115001,11500,0
14999,107,1,2018-06-07,11500,2115001,11500,0
14999,107,1,2018-06-07,11500,2115001,11500,0
14001,107,1,2018-06-07,11500,2115001,11500,0
14001,107,1,2018-06-07,11500,2115001,11500,0
14001,107,1,2018-06-07,11500,2115001,11500,0
2003,103,5,2018-06-07,11500,4145261,11500,0
2003,103,5,2022-08-31,11500,4145535,11500,0
2003,103,5,2022-08-31,11500,4145272,11500,0
1002,103,4,2022-08-31,11500,4145045,11500,0
2003,103,7,2022-08-31,11500,4145523,11500,0
2003,103,6,2022-08-31,11500,4145275,11500,0
2003,108,6,2019-01-23,11500,4145379,11500,0
2003,104,12,2020-08-05,11500,4145406,11500,1
2003,103,6,2018-03-07,11500,4145043,11500,0
1003,102,4,2022-02-09,11500,4145549,11500,0
2003,106,6,2019-04-17,11500,4145064,11500,1
3999,108,1,2020-08-12,11500,4145355,11500,1
2003,108,6,2020-08-12,11500,4145350,11500,1
2003,101,9,2022-11-16,11500,4145426,11500,2
2003,103,6,2022-11-16,11500,3115001,11500,0
2003,103,6,2022-11-23,11500,4145117,11500,1
1003,103,4,2021-11-17,11500,4145506,11500,0
2003,102,5,2021-11-17,11500,4145299,11500,0
1002,103,4,2022-02-16,11500,4145473,11500,1
16002,110,1,2022-02-16,11500,2209001,11500,0
2003,109,7,2017-06-21,11500,4145375,11500,0
2003,103,5,2017-06-14,11500,4145525,11500,0
2003,102,6,2017-06-21,11500,4145288,11500,0
2003,102,6,2017-06-21,11500,4145288,11500,0
2003,103,6,2017-06-21,11500,4145501,11500,0
2003,109,6,2018-10-10,11500,4145337,11500,0
2003,103,6,2017-06-21,11500,4145082,11500,0
1002,103,4,2022-02-16,11500,4145139,11500,1
2003,103,5,2019-09-04,11500,4145259,11500,0
1003,103,5,2019-09-04,11500,4145161,11500,0
2003,103,6,2022-02-23,11500,3115009,11500,1
2003,106,5,2017-06-21,11500,4145059,11500,0
4201,105,5,2017-06-28,11500,3155048,11500,1
10202,103,17,2020-07-01,11500,3005069,11500,2
10202,104,14,2018-06-27,11500,4145552,11500,1
2003,103,6,2018-06-27,11500,4145115,11500,0
2003,103,5,2022-11-16,11500,4145004,11500,0
5699,105,4,2017-06-07,11500,3155046,11500,2
5699,105,1,2017-06-07,11500,3155046,11500,0
5699,105,1,2017-06-07,11500,3155046,11500,0
5699,105,1,2017-06-07,11500,3155046,11500,0
5699,105,1,2017-06-07,11500,3155046,11500,0
5699,105,1,2017-06-07,11500,3155046,11500,0
5699,105,1,2017-06-07,11500,3155046,11500,0
5699,105,1,2017-06-07,11500,3155046,11500,0
5699,105,1,2017-06-07,11500,3155046,11500,0
5699,105,2,2017-06-07,11500,3155046,11500,0
5699,105,1,2017-06-07,11500,3155046,11500,0
1002,102,5,2022-02-16,11500,4145300,11500,0
2003,103,5,2020-01-15,11500,4145529,11500,0
3001,109,1,2022-06-29,11500,4145375,11500,0
2003,103,6,2022-03-30,11500,4145494,11500,1
2003,103,6,2022-03-30,11500,4145494,11500,1
1002,103,3,2018-06-27,11500,4145510,11500,1
10299,105,12,2018-10-24,11500,3155054,11500,5
5201,102,10,2018-11-21,11500,4145188,11500,3
1002,103,4,2018-11-21,11500,4145471,11500,0
2003,102,5,2017-10-18,11500,4145198,11500,0
3101,105,4,2017-06-28,11500,2115001,11500,1
10299,105,13,2017-06-28,11500,3155046,11500,4
6999,109,6,2017-06-28,11500,4145344,11500,2
1003,102,4,2017-06-28,11500,4145302,11500,0
3001,102,4,2017-06-28,11500,4145183,11500,1
2003,102,7,2017-06-14,11500,4145187,11500,0
2003,103,6,2017-06-14,11500,4145112,11500,0
2003,103,6,2017-06-14,11500,4145112,11500,0
2003,103,6,2018-06-14,11500,4145140,11500,0
2003,101,6,2018-06-14,11500,4145212,11500,0
10202,105,10,2017-05-31,11500,3115001,11500,4
10199,105,8,2021-10-27,11500,3155055,11500,4
2003,103,6,2021-06-30,11500,4145469,11500,0
2003,103,6,2021-06-30,11500,4145469,11500,1
2003,103,6,2021-06-30,11500,4145469,11500,0
2003,103,6,2021-06-30,11500,4145469,11500,0
10202,103,11,2019-06-26,11500,4145080,11500,2
8004,105,10,2018-12-26,11500,3155056,11500,2
3102,105,3,2022-10-05,11500,3155051,11500,0
1001,110,2,2022-11-23,11500,4145084,11500,1
13100,104,12,2019-07-03,11500,3115008,11500,4
1001,110,2,2017-12-27,11500,4145108,11500,1
2003,104,8,2017-07-12,11500,4145409,11500,1
4402,103,5,2019-11-20,11500,4145228,11500,0
10204,105,10,2019-11-20,11500,3155053,11500,4
1001,103,8,2017-06-21,11500,4145523,11500,1
2003,103,5,2017-06-21,11500,4145038,11500,0
1002,103,3,2017-06-28,11500,4145037,11500,1
8004,105,6,2022-11-23,11500,3155057,11500,3
1003,108,4,2022-11-23,11500,4145225,11500,0
6999,109,1,2017-07-05,11500,3000011,11500,0
2003,103,6,2022-03-30,11500,4145022,11500,0
4499,103,7,2022-03-30,11500,3115001,11500,1
8004,105,8,2021-06-16,11500,4145561,11500,2
2003,103,6,2021-08-04,11500,4145446,11500,0
2003,109,7,2021-08-04,11500,4145335,11500,2
2003,103,6,2022-06-02,11500,4145021,11500,0
2003,103,5,2022-06-02,11500,4145509,11500,1
2003,101,7,2017-07-12,11500,4145427,11500,0
2003,103,6,2018-07-11,11500,4145008,11500,0
2003,108,6,2018-03-21,11500,4145218,11500,0
1003,103,3,2019-08-07,11500,4145535,11500,0
2001,103,8,2021-08-18,11500,3115003,11500,2
2003,108,6,2019-01-02,11500,4145350,11500,0
2003,103,5,2019-01-02,11500,4145016,11500,0
2003,109,6,2019-06-19,11500,4145239,11500,1
2003,103,5,2017-07-05,11500,4145117,11500,0
2003,106,5,2017-07-05,11500,4145060,11500,0
2003,106,6,2017-12-20,11500,4145060,11500,0
2003,109,6,2018-03-14,11500,4145391,11500,0
2003,103,6,2022-12-14,11500,4145518,11500,0
2003,103,5,2022-12-14,11500,4145447,11500,0
2003,103,5,2017-07-05,11500,4145527,11500,0
1002,109,3,2017-07-05,11500,4145230,11500,1
2003,103,7,2017-07-05,11500,4145027,11500,0
2003,109,6,2017-07-05,11500,4145486,11500,0
3012,109,1,2018-04-04,11500,4145233,11500,0
3012,109,1,2018-04-04,11500,4145233,11500,0
3012,103,1,2018-04-04,11500,4145296,11500,0
3012,103,1,2018-04-04,11500,4145289,11500,0
3999,105,5,2020-07-22,11500,3155055,11500,4
2003,103,6,2018-01-31,11500,4145516,11500,0
1003,102,4,2021-11-17,11500,4145301,11500,0
2003,106,7,2022-08-10,11500,4145058,11500,1
10202,103,14,2022-08-10,11500,3005067,11500,2
4010,102,5,2018-01-31,11500,4145309,11500,0
14999,107,1,2019-05-08,11500,2115001,11500,0
2001,103,15,2018-01-24,11500,3005063,11500,2
10202,102,8,2018-01-24,11500,4145547,11500,1
2003,103,6,2019-05-29,11500,4145004,11500,1
2003,103,6,2017-10-11,11500,4145469,11500,0
2003,103,6,2017-10-11,11500,4145469,11500,0
10202,102,10,2019-06-05,11500,4145415,11500,1
2003,102,6,2019-06-05,11500,4145203,11500,1
2003,103,6,2017-07-19,11500,4145043,11500,0
8004,105,6,2017-07-19,11500,4145560,11500,1
16001,103,12,2021-01-27,11500,4145444,11500,1
16001,103,1,2021-01-27,11500,4145444,11500,0
8004,105,7,2021-01-27,11500,4145562,11500,2
2003,102,4,2021-01-27,11500,4145204,11500,1
3001,108,1,2018-09-05,11500,4145363,11500,0
2003,102,5,2017-07-26,11500,4145305,11500,0
1002,103,4,2018-01-31,11500,4145525,11500,1
2003,103,6,2018-01-31,11500,4145495,11500,0
2003,109,6,2018-03-14,11500,4145391,11500,0
10202,104,11,2017-07-26,11500,4145077,11500,1
10299,104,1,2017-07-26,11500,4145077,11500,0
2003,103,5,2017-07-26,11500,4145258,11500,0
2003,109,8,2022-03-23,11500,4145399,11500,1
2003,103,6,2018-11-14,11500,3115011,11500,1
2003,103,6,2020-08-12,11500,4145451,11500,1
2003,103,6,2020-08-12,11500,3005067,11500,0
2003,103,6,2020-08-12,11500,4145451,11500,0
10202,102,14,2021-01-13,11500,3005064,11500,2
2003,109,4,2021-06-09,11500,3115012,11500,0
10202,104,13,2021-06-09,11500,4145409,11500,1
8004,105,3,2017-01-25,11500,4145559,11500,1
10202,103,9,2022-10-05,11500,4145508,11500,2
2003,103,6,2018-01-17,11500,4145506,11500,0
2003,103,6,2018-11-14,11500,4145162,11500,0
2003,103,6,2018-11-14,11500,4145016,11500,0
10202,103,15,2018-11-14,11500,3005069,11500,5
1003,110,2,2020-07-08,11500,4145108,11500,0
4505,106,7,2020-07-08,11500,2000003,11500,2
2003,108,6,2020-07-08,11500,4145350,11500,1
2003,103,6,2020-07-08,11500,4145082,11500,0
2003,103,6,2019-12-26,11500,3115003,11500,0
3001,110,2,2019-12-26,11500,4145091,11500,1
2001,103,13,2018-01-03,11500,4145120,11500,1
8004,105,4,2017-08-09,11500,4145559,11500,2
2003,109,5,2023-01-11,11500,4145399,11500,0
2003,103,6,2020-03-11,11500,3115010,11500,1
2003,102,6,2020-03-11,11500,4145198,11500,1
8004,105,8,2019-01-30,11500,3155056,11500,3
1003,103,4,2019-01-30,11500,4145160,11500,0
1002,103,3,2019-01-30,11500,4145082,11500,1
2003,103,6,2019-01-30,11500,4145533,11500,0
2003,103,6,2019-01-30,11500,4145539,11500,1
2003,103,5,2019-01-30,11500,4145456,11500,0
2003,106,7,2018-04-11,11500,4145059,11500,0
2003,106,6,2018-04-11,11500,4145059,11500,0
10202,109,13,2022-04-27,11500,4145373,11500,1
2003,106,5,2019-08-28,11500,4145053,11500,1
2003,109,5,2019-08-28,11500,4145248,11500,0
2003,109,5,2019-08-28,11500,4145248,11500,0
2001,109,14,2022-02-23,11500,4145485,11500,1
2003,108,8,2022-09-07,11500,4145279,11500,0
2001,103,8,2021-08-18,11500,3115003,11500,0
3001,102,6,2022-12-14,11500,2005007,11500,1
2003,103,4,2022-12-14,11500,4145142,11500,0
2003,103,6,2021-01-27,11500,4145290,11500,1
2003,102,1,2020-01-22,11500,4145299,11500,0
2003,102,11,2020-01-22,11500,4145205,11500,2
1002,108,3,2020-01-22,11500,2005007,11500,1
10202,103,14,2019-08-07,11500,3005069,11500,1
15001,107,1,2018-12-12,11500,2115001,11500,0
15001,107,2,2018-12-12,11500,2115001,11500,0
15001,107,1,2018-12-12,11500,2115001,11500,0
15001,107,1,2018-12-12,11500,2115001,11500,0
10204,109,5,2018-12-12,11500,3115008,11500,2
10202,103,15,2022-08-03,11500,4145071,11500,2
16001,103,1,2022-08-03,11500,4145071,11500,0
2003,103,5,2022-08-03,11500,4145033,11500,0
1002,106,3,2019-05-08,11500,3115001,11500,1
2003,103,5,2020-09-29,11500,4145296,11500,0
1001,109,4,2020-09-29,11500,4145332,11500,0
6999,102,5,2020-09-29,11500,2005007,11500,0
2003,103,7,2019-05-08,11500,4145494,11500,0
10202,108,1,2022-12-07,11500,3115005,11500,1
10202,108,14,2022-12-07,11500,3115005,11500,1
10202,101,15,2018-01-17,11500,4145208,11500,1
10202,101,15,2018-01-17,11500,4145208,11500,1
10202,101,15,2018-01-17,11500,4145208,11500,1
10202,101,15,2018-01-17,11500,4145208,11500,1
10202,101,15,2018-01-17,11500,4145208,11500,1
2003,102,8,2017-08-02,11500,3005064,11500,1
2003,102,7,2017-08-02,11500,3005064,11500,1
2003,103,6,2022-12-07,11500,4145043,11500,0
2003,109,6,2019-08-28,11500,4145400,11500,0
2003,109,6,2019-08-28,11500,4145400,11500,1
1001,110,2,2022-12-07,11500,4145108,11500,1
10202,101,10,2018-01-17,11500,4145208,11500,1
10202,101,1,2018-01-17,11500,4145208,11500,0
10202,102,14,2019-01-16,11500,4145547,11500,1
10204,105,8,2019-08-07,11500,3155045,11500,4
10204,105,8,2019-08-07,11500,3155049,11500,3
10202,102,15,2020-05-20,11500,4145208,11500,2
10202,102,15,2020-05-20,11500,4145208,11500,2
2003,103,6,2019-05-22,11500,4145468,11500,1
8001,105,4,2019-09-11,11500,4145559,11500,2
1003,103,4,2017-08-16,11500,4145289,11500,0
1003,103,5,2017-08-16,11500,4145268,11500,0
2003,103,6,2019-08-28,11500,4145289,11500,1
2001,103,11,2019-08-28,11500,4145043,11500,2
1002,103,4,2020-09-09,11500,4145029,11500,1
2003,106,7,2020-09-09,11500,4145177,11500,0
2003,103,6,2020-09-09,11500,4145049,11500,0
2003,103,6,2018-02-14,11500,4145253,11500,0
2001,102,15,2019-03-13,11500,3005069,11500,3
1002,108,3,2019-03-13,11500,4145225,11500,0
1002,103,4,2019-03-13,11500,4145145,11500,1
2003,109,6,2017-08-16,11500,4145395,11500,0
2003,109,6,2017-08-16,11500,4145395,11500,0
2003,109,6,2017-08-02,11500,4145339,11500,0
2003,103,5,2017-08-02,11500,4145132,11500,0
2003,109,6,2017-08-02,11500,4145339,11500,0
18003,105,3,2018-07-18,11500,3115008,11500,0
18003,105,1,2018-07-18,11500,3115008,11500,0
2003,103,5,2017-11-29,11500,4145027,11500,1
2003,103,6,2019-09-04,11500,4145446,11500,0
2003,103,11,2018-03-28,11500,3000009,11500,1
2003,104,8,2018-03-28,11500,4145409,11500,1
1002,109,4,2017-12-20,11500,4145483,11500,0
10202,105,12,2017-12-27,11500,3155045,11500,5
11101,105,12,2017-12-27,11500,3155057,11500,5
2003,102,3,2020-10-28,11500,4145198,11500,1
2003,102,6,2020-10-28,11500,4145198,11500,0
3005,103,4,2021-09-15,11500,4145125,11500,0
2003,102,14,2021-09-15,11500,4145415,11500,0
2003,108,6,2021-09-15,11500,4145280,11500,0
2003,103,11,2020-09-23,11500,3005067,11500,1
3002,109,4,2021-11-17,11500,4145103,11500,0
16001,101,12,2021-11-24,11500,4145217,11500,1
2003,103,6,2021-11-24,11500,4145446,11500,0
3001,103,1,2021-11-24,11500,4145535,11500,0
12002,103,5,2021-11-24,11500,4145080,11500,1
2003,103,6,2021-11-24,11500,4145494,11500,0
2003,103,6,2021-11-24,11500,4145494,11500,0
2003,106,4,2021-11-24,11500,4145055,11500,1
8004,105,7,2021-11-24,11500,3155052,11500,3
4999,105,7,2017-09-06,11500,4145404,11500,1
2003,103,6,2017-09-06,11500,4145468,11500,0
2003,109,6,2017-09-06,11500,4145483,11500,0
8004,105,8,2017-09-06,11500,3155056,11500,5
8004,105,9,2017-09-06,11500,3155056,11500,5
8004,105,7,2017-09-06,11500,3155056,11500,5
8004,105,8,2017-09-06,11500,3155056,11500,5
8004,105,8,2017-09-06,11500,3155056,11500,5
8004,105,9,2017-09-06,11500,3155056,11500,5
2003,102,6,2017-09-06,11500,4145195,11500,0
2003,102,6,2017-09-06,11500,4145195,11500,0
2003,103,7,2017-11-29,11500,4145493,11500,0
2001,101,15,2020-09-23,11500,2005007,11500,2
2003,103,5,2020-09-23,11500,4145151,11500,0
8004,105,7,2017-08-30,11500,3155055,11500,3
2003,103,6,2021-11-24,11500,4145027,11500,0
10202,102,16,2020-01-15,11500,4145068,11500,0
10202,102,16,2020-01-15,11500,4145068,11500,0
10202,102,15,2020-01-15,11500,4145068,11500,0
2003,103,5,2022-12-14,11500,4145447,11500,0
18004,102,1,2022-12-14,11500,4145317,11500,0
2003,103,6,2017-08-16,11500,4145023,11500,0
2003,103,6,2017-08-16,11500,4145023,11500,0
15001,105,2,2017-08-16,11500,3115008,11500,0
15001,105,2,2017-08-16,11500,3115008,11500,0
