origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
2,5019,111.5155384,4612.5696025,9.5371741,4733.6223150
2,5247,111.5155384,3026.3195022,3.2964505,3141.1314910
2,5251,111.5155384,3071.6135955,11.2810127,3194.4101466
2,8180,111.5155384,5080.3019480,29.7691375,5221.5866239
2,10522,111.5155384,3029.7063680,11.7819494,3153.0038557
2,10523,111.5155384,3030.6089678,8.6750817,3150.7995878
2,10733,111.5155384,4686.4918355,6.9684325,4804.9758063
2,14588,111.5155384,4152.2282380,10.2968716,4274.0406479
2,15751,111.5155384,3397.6579580,14.7334890,3523.9069853
2,16240,111.5155384,4560.5185034,11.6205833,4683.6546251
2,16506,111.5155384,2697.6856722,15.0845831,2824.2857937
2,17946,111.5155384,4077.0547814,10.0291798,4198.5994996
2,19105,111.5155384,4145.2239214,10.3606001,4267.1000599
2,19479,111.5155384,4096.1969232,14.5539760,4222.2664375
2,20556,111.5155384,1188.8494160,12.6608976,1313.0258520
2,21130,111.5155384,1736.3209221,20.1070471,1867.9435076
2,21321,111.5155384,4119.9472116,15.3084133,4246.7711632
2,21675,111.5155384,4245.8788737,13.5002840,4370.8946960
2,21680,111.5155384,4295.9417146,12.9764976,4420.4337506
2,21681,111.5155384,4337.7454089,15.6996514,4464.9605987
2,21685,111.5155384,4350.9872420,18.4849250,4480.9877053
2,21742,111.5155384,4213.3496208,15.3649309,4340.2300901
2,21847,111.5155384,2581.7771848,16.7353183,2710.0280415
2,21851,111.5155384,2670.1436295,14.1010269,2795.7601948
2,24821,111.5155384,2188.2047934,66.0115080,2365.7318398
2,24885,111.5155384,2821.2364334,9.0323700,2941.7843418
2,25904,111.5155384,3262.9741218,27.7808169,3402.2704770
2,121950,111.5155384,6164.2175429,14.2986775,6290.0317588
2,328916,111.5155384,6038.2114005,31.7202976,6181.4472365
2,328921,111.5155384,6038.2114005,31.7202976,6181.4472365
2,330114,111.5155384,4512.0602515,36.1452058,4659.7209957
2,335760,111.5155384,4795.4031516,28.0706520,4934.9893420
2,336003,111.5155384,4344.5922889,29.2682291,4485.3760564
2,336147,111.5155384,6063.1072813,28.9468695,6203.5696892
2,337489,111.5155384,6462.0517299,13.6365112,6587.2037795
2,337777,111.5155384,3163.5709099,11.3696410,3286.4560893
2,338024,111.5155384,3163.5709099,11.3696410,3286.4560893
2,338025,111.5155384,3163.5709099,11.3696410,3286.4560893
2,338274,111.5155384,3163.5709099,11.3696410,3286.4560893
2,338275,111.5155384,7581.3420309,49.2547959,7742.1123652
2,338276,111.5155384,7581.3420309,49.2547959,7742.1123652
2,338277,111.5155384,7581.3420309,49.2547959,7742.1123652
2,338594,111.5155384,4682.2190653,14.2044323,4807.9390360
2,338595,111.5155384,4675.5329088,20.9705457,4808.0189929
2,581151,111.5155384,7107.7174511,55.2301278,7274.4631173
3,122,96.8341155,2705.1700258,28.8300073,2830.8341486
3,131,96.8341155,4238.5037403,21.0450234,4356.3828792
3,197,96.8341155,2591.9180133,23.2848980,2712.0370268
3,553,96.8341155,2473.4775304,22.7554062,2593.0670520
3,1053,96.8341155,2473.4775304,22.7554062,2593.0670520
3,1130,96.8341155,2552.8836052,12.3924068,2662.1101275
3,1216,96.8341155,4582.4233952,18.4365258,4697.6940366
3,1217,96.8341155,4596.9695552,26.0810538,4719.8847245
3,1351,96.8341155,4870.6710003,18.1080549,4985.6131707
3,1352,96.8341155,4728.6114553,17.6813345,4843.1269053
3,1353,96.8341155,4728.6114553,34.7792763,4860.2248472
3,1354,96.8341155,4747.4596535,18.6087155,4862.9024845
3,1358,96.8341155,4852.4283675,17.9175049,4967.1799879
3,1368,96.8341155,4784.7736487,7.0196064,4888.6273706
3,1441,96.8341155,4548.8689463,16.7396837,4662.4427455
3,1447,96.8341155,4515.0702821,11.4715893,4623.3759870
3,1453,96.8341155,4388.2957730,17.0448436,4502.1747321
3,1670,96.8341155,4501.4710310,12.4967344,4610.8018809
3,1693,96.8341155,4331.6384593,17.9468024,4446.4193772
3,1704,96.8341155,4118.6877141,11.1292588,4226.6510883
3,1722,96.8341155,4020.5760108,21.9763514,4139.3864778
3,1761,96.8341155,1401.4069426,25.5989176,1523.8399757
3,1819,96.8341155,1977.4516648,27.8823352,2102.1681156
3,1906,96.8341155,4662.3085225,30.6395909,4789.7822289
3,1991,96.8341155,1225.5278595,22.4822542,1344.8442292
3,2238,96.8341155,4476.6156970,33.8794841,4607.3292966
3,2240,96.8341155,4484.4986058,19.5673085,4600.9000298
3,2411,96.8341155,2266.6659664,16.9144318,2380.4145137
3,2434,96.8341155,3994.9649141,12.5820766,4104.3811062
3,2453,96.8341155,2738.1249084,28.1340395,2863.0930634
3,2559,96.8341155,4576.0495431,10.2027804,4683.0864390
3,2752,96.8341155,537.3845356,35.9616606,670.1803117
3,2778,96.8341155,2464.4374198,25.7490175,2587.0205528
3,2903,96.8341155,4438.7279640,15.2794631,4550.8415426
3,2913,96.8341155,4438.7279640,15.2794631,4550.8415426
3,2924,96.8341155,4493.4647855,18.0188528,4608.3177538
3,2929,96.8341155,3082.0103235,28.1100162,3206.9544552
3,3043,96.8341155,3082.0103235,28.1100162,3206.9544552
3,3063,96.8341155,3082.0103235,28.1100162,3206.9544552
3,3085,96.8341155,3266.1867279,27.9975228,3391.0183662
3,3086,96.8341155,3196.6140936,25.6066521,3319.0548613
3,3089,96.8341155,3167.1281320,15.6475700,3279.6098175
3,3140,96.8341155,494.9471918,21.9431888,613.7244961
3,3222,96.8341155,494.9471918,21.9431888,613.7244961
3,3249,96.8341155,3330.7201271,19.3936500,3446.9478926
3,3279,96.8341155,2908.9400183,16.7945956,3022.5687294
3,3285,96.8341155,2862.0061084,13.3390208,2972.1792447
3,3434,96.8341155,3116.6058841,8.3844132,3221.8244128
3,3435,96.8341155,3061.6987255,19.9654945,3178.4983355
3,3459,96.8341155,4453.6365165,11.9246429,4562.3952749
3,3473,96.8341155,2805.9346106,8.3407170,2911.1094431
3,3474,96.8341155,2803.9608199,15.1626089,2915.9575443
3,3476,96.8341155,2794.8506354,12.9528944,2904.6376453
3,3509,96.8341155,2384.8151561,19.5661369,2501.2154085
3,3540,96.8341155,3780.2192402,20.2321078,3897.2854635
3,3560,96.8341155,3777.6771143,23.0381805,3897.5494103
3,3651,96.8341155,2433.6082883,10.3729250,2540.8153288
3,3706,96.8341155,2433.6082883,10.3729250,2540.8153288
3,3737,96.8341155,3488.2670882,18.1576243,3603.2588281
3,3811,96.8341155,2628.9588816,24.2069878,2749.9999850
3,3953,96.8341155,2673.8072643,34.1506901,2804.7920699
3,4073,96.8341155,1079.4058015,24.9309926,1201.1709096
3,4210,96.8341155,4313.1962913,10.3512388,4420.3816456
3,4214,96.8341155,4295.3596176,8.3587914,4400.5525245
3,4283,96.8341155,4427.8085559,10.6071292,4535.2498007
3,4306,96.8341155,2877.1317405,9.1438803,2983.1097363
3,4326,96.8341155,1598.1667359,15.0911760,1710.0920274
3,4340,96.8341155,4279.6171153,21.5549333,4398.0061641
3,4343,96.8341155,4251.3557205,13.1148538,4361.3046898
3,4344,96.8341155,4250.2954041,22.9157410,4370.0452606
3,4345,96.8341155,4214.7335797,20.6850570,4332.2527522
3,4405,96.8341155,1504.8144280,33.4996287,1635.1481722
3,4458,96.8341155,4462.6718428,16.1167582,4575.6227165
3,4471,96.8341155,2883.5548273,10.2972501,2990.6861928
3,4472,96.8341155,2852.2524717,20.9383398,2970.0249270
3,4476,96.8341155,2829.2747850,13.7002492,2939.8091498
3,4483,96.8341155,2830.9732970,9.3415223,2937.1489347
3,4492,96.8341155,1473.1146641,27.8216589,1597.7704386
3,4493,96.8341155,1457.6028380,24.0469193,1578.4838728
3,4501,96.8341155,4196.0687086,21.7574921,4314.6603162
3,4667,96.8341155,2725.3290311,6.2618293,2828.4249759
3,4670,96.8341155,2706.2364395,9.0998465,2812.1704015
3,4829,96.8341155,2568.3191799,30.0535327,2695.2068280
3,4868,96.8341155,4106.0120993,21.9634148,4224.8096296
3,4869,96.8341155,4044.6664490,24.9359754,4166.4365399
3,5018,96.8341155,4469.3409310,11.5690120,4577.7440585
3,5019,96.8341155,4492.5821265,9.5371741,4598.9534161
3,5247,96.8341155,2906.3320262,3.2964505,3006.4625922
3,5251,96.8341155,2951.6261195,11.2810127,3059.7412477
3,8180,96.8341155,5200.2894240,29.7691375,5326.8926770
3,10522,96.8341155,2909.7188920,11.7819494,3018.3349569
3,10523,96.8341155,2910.6214918,8.6750817,3016.1306890
3,10733,96.8341155,4806.4793114,6.9684325,4910.2818595
3,14588,96.8341155,4032.2407620,10.2968716,4139.3717491
3,15751,96.8341155,3517.6454339,14.7334890,3629.2130384
3,16240,96.8341155,4680.5059794,11.6205833,4788.9606782
3,16506,96.8341155,2817.6731482,15.0845831,2929.5918468
3,17946,96.8341155,3957.0673054,10.0291798,4063.9306008
3,19105,96.8341155,4025.2364455,10.3606001,4132.4311611
3,19479,96.8341155,3976.2094472,14.5539760,4087.5975387
3,20556,96.8341155,1308.8368920,12.6608976,1418.3319052
3,21130,96.8341155,1856.3083981,20.1070471,1973.2495607
3,21321,96.8341155,3999.9597356,15.3084133,4112.1022644
3,21675,96.8341155,4125.8913977,13.5002840,4236.2257972
3,21680,96.8341155,4175.9542386,12.9764976,4285.7648517
3,21681,96.8341155,4217.7579330,15.6996514,4330.2916999
3,21685,96.8341155,4230.9997660,18.4849250,4346.3188065
3,21742,96.8341155,4093.3621448,15.3649309,4205.5611913
3,21847,96.8341155,2701.7646607,16.7353183,2815.3340946
3,21851,96.8341155,2790.1311055,14.1010269,2901.0662479
3,24821,96.8341155,2308.1922694,66.0115080,2471.0378929
3,24885,96.8341155,2701.2489574,9.0323700,2807.1154429
3,25904,96.8341155,3142.9866458,27.7808169,3267.6015782
3,121950,96.8341155,6044.2300670,14.2986775,6155.3628600
3,328916,96.8341155,5918.2239245,31.7202976,6046.7783377
3,328921,96.8341155,5918.2239245,31.7202976,6046.7783377
3,330114,96.8341155,4392.0727755,36.1452058,4525.0520969
3,335760,96.8341155,4675.4156756,28.0706520,4800.3204432
3,336003,96.8341155,4224.6048129,29.2682291,4350.7071576
3,336147,96.8341155,5943.1198054,28.9468695,6068.9007904
3,337489,96.8341155,6342.0642540,13.6365112,6452.5348807
3,337777,96.8341155,3043.5834340,11.3696410,3151.7871905
3,338024,96.8341155,3043.5834340,11.3696410,3151.7871905
3,338025,96.8341155,3043.5834340,11.3696410,3151.7871905
3,338274,96.8341155,3043.5834340,11.3696410,3151.7871905
3,338275,96.8341155,7461.3545550,49.2547959,7607.4434664
3,338276,96.8341155,7461.3545550,49.2547959,7607.4434664
3,338277,96.8341155,7461.3545550,49.2547959,7607.4434664
3,338594,96.8341155,4562.2315894,14.2044323,4673.2701372
3,338595,96.8341155,4555.5454329,20.9705457,4673.3500941
3,581151,96.8341155,6987.7299751,55.2301278,7139.7942185
4,122,104.5073269,2349.0418824,28.8300073,2482.3792165
4,131,104.5073269,3954.0903236,21.0450234,4079.6426738
4,197,104.5073269,3545.5010794,23.2848980,3673.2933043
4,553,104.5073269,3427.0605965,22.7554062,3554.3233295
4,1053,104.5073269,3427.0605965,22.7554062,3554.3233295
4,1130,104.5073269,2977.8974988,12.3924068,3094.7972325
4,1216,104.5073269,5863.0146963,18.4365258,5985.9585490
4,1217,104.5073269,5877.5608563,26.0810538,6008.1492369
4,1351,104.5073269,5844.9385342,18.1080549,5967.5539159
4,1352,104.5073269,5702.8789892,17.6813345,5825.0676505
4,1353,104.5073269,5702.8789892,34.7792763,5842.1655924
4,1354,104.5073269,5721.7271874,18.6087155,5844.8432297
4,1358,104.5073269,5826.6959014,17.9175049,5949.1207331
4,1368,104.5073269,5759.0411826,7.0196064,5870.5681158
4,1441,104.5073269,5829.4602474,16.7396837,5950.7072580
4,1447,104.5073269,5795.6615832,11.4715893,5911.6404994
4,1453,104.5073269,5668.8870741,17.0448436,5790.4392445
4,1670,104.5073269,5782.0623321,12.4967344,5899.0663933
4,1693,104.5073269,5612.2297604,17.9468024,5734.6838897
4,1704,104.5073269,5399.2790152,11.1292588,5514.9156008
4,1722,104.5073269,5301.1673119,21.9763514,5427.6509902
4,1761,104.5073269,1793.7040000,25.5989176,1923.8102444
4,1819,104.5073269,1693.0382481,27.8823352,1825.4279102
4,1906,104.5073269,4377.8951058,30.6395909,4513.0420235
4,1991,104.5073269,1949.7379369,22.4822542,2076.7275179
4,2238,104.5073269,5450.8832309,33.8794841,5589.2700418
4,2240,104.5073269,5458.7661397,19.5673085,5582.8407751
4,2411,104.5073269,1982.2525497,16.9144318,2103.6743084
4,2434,104.5073269,4590.2517333,12.5820766,4707.3411368
4,2453,104.5073269,3691.7079745,28.1340395,3824.3493408
4,2559,104.5073269,4291.6361264,10.2027804,4406.3462337
