origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
76,6625,15.8765768,8140.9263799,12.4169747,8169.2199314
76,7245,15.8765768,951.6703911,19.3288585,986.8758264
76,7701,15.8765768,4230.7392589,23.7603350,4270.3761707
76,7706,15.8765768,4252.2790055,27.1123801,4295.2679624
76,7998,15.8765768,45.1659102,9.1601484,70.2026354
76,8181,15.8765768,8849.0436253,27.1950124,8892.1152145
76,8206,15.8765768,2404.8983346,17.6728329,2438.4477443
76,8403,15.8765768,1039.8348953,9.6716170,1065.3830890
76,8648,15.8765768,5727.6191042,8.7191460,5752.2148270
76,8724,15.8765768,2758.8111802,7.8890159,2782.5767729
76,9674,15.8765768,7786.0744885,15.8165198,7817.7675851
76,10162,15.8765768,1750.1358454,9.2680687,1775.2804909
76,10870,15.8765768,2123.8948307,10.2514618,2150.0228693
76,11349,15.8765768,6439.2255017,8.4356346,6463.5377131
76,11509,15.8765768,4770.2856931,43.5271320,4829.6894019
76,11686,15.8765768,7367.8334439,81.0641356,7464.7741562
76,11714,15.8765768,5506.7560362,8.7471110,5531.3797240
76,11808,15.8765768,7218.7339591,13.5878099,7248.1983458
76,11881,15.8765768,1637.6265949,13.1291099,1666.6322815
76,12051,15.8765768,5405.9185971,11.8878767,5433.6830506
76,12192,15.8765768,4072.4759285,66.2749064,4154.6274117
76,12523,15.8765768,4072.4759285,66.2749064,4154.6274117
76,12830,15.8765768,4770.8095683,37.8923980,4824.5785431
76,13232,15.8765768,1254.4889617,18.6963247,1289.0618631
76,13233,15.8765768,1271.9746951,11.8377171,1299.6889889
76,13513,15.8765768,5644.4086907,7.8283738,5668.1136412
76,13778,15.8765768,7024.0159235,11.9639231,7051.8564233
76,14167,15.8765768,4567.7511371,10.4633898,4594.0911037
76,14226,15.8765768,1303.1029331,8.8987805,1327.8782904
76,14544,15.8765768,1406.1516260,8.9075172,1430.9357200
76,14713,15.8765768,4069.3805138,30.6173549,4115.8744455
76,15045,15.8765768,4063.3274239,63.9073756,4143.1113763
76,15312,15.8765768,5672.7338037,8.2991918,5696.9095724
76,15958,15.8765768,7044.3827643,8.2670465,7068.5263876
76,16184,15.8765768,1600.2908568,12.0768933,1628.2443269
76,16187,15.8765768,1596.1129445,14.8654422,1626.8549635
76,16191,15.8765768,1773.4772243,22.2809778,1811.6347789
76,16503,15.8765768,3121.9370827,9.3635757,3147.1772351
76,16585,15.8765768,8200.8492878,11.1131440,8227.8390086
76,16682,15.8765768,5448.4935246,32.7545000,5497.1246013
76,17056,15.8765768,5158.7483691,19.9746728,5194.5996187
76,17117,15.8765768,628.5689505,11.4088751,655.8544023
76,17339,15.8765768,572.0916383,8.0094865,595.9777015
76,17589,15.8765768,1064.1474951,17.8232994,1097.8473713
76,17655,15.8765768,3545.3863780,8.4025730,3569.6655278
76,17975,15.8765768,944.8539170,9.4755374,970.2060312
76,18031,15.8765768,2971.5273936,11.3454934,2998.7494637
76,18032,15.8765768,2916.0585101,11.9251211,2943.8602080
76,18033,15.8765768,2945.0748903,11.8555106,2972.8069777
76,18394,15.8765768,2219.0656874,7.2288058,2242.1710699
