fid,x,y
"337010",126.8685149448,37.5354708069
"337016",126.8747549223,37.5399805863
"337017",126.8748427737,37.5400446609
"337018",126.8749332975,37.5401401205
"337024",126.8750449298,37.5402603574
"337029",126.8675703281,37.5480524703
"337031",126.8678258396,37.5480354981
"337063",126.8359780693,37.5162549420
"337064",126.8363036570,37.5159135490
"337065",126.8362042852,37.5163119417
"337066",126.8365441339,37.5158835703
"337067",126.8364250824,37.5163777190
"337068",126.8366053948,37.5163967831
"337070",126.8646964512,37.5217265682
"337072",126.8314253365,37.5239618198
"337073",126.8316611578,37.5240906332
"337079",126.8427662408,37.5217992238
"337080",126.8428004539,37.5216902610
"337083",126.8428101064,37.5223490502
"337084",126.8429605528,37.5220328756
"337085",126.8434203810,37.5220369967
"337088",126.8539127547,37.5248776709
"337092",126.8540622681,37.5252255136
"337094",126.8541333127,37.5249062462
"337095",126.8542976809,37.5249242962
"337096",126.8542702671,37.5250399050
"337103",126.8407413214,37.5150522545
"337104",126.8400337875,37.5147754784
"337106",126.8403477719,37.5140290385
"337110",126.8418577535,37.5107183236
"337111",126.8429601785,37.5102197625
"337115",126.8326981273,37.5362129513
"337116",126.8327918959,37.5367743317
"337117",126.8329511622,37.5368004968
"337118",126.8328158152,37.5362576540
"337119",126.8329365176,37.5363021339
"337120",126.8330711901,37.5363239463
"337121",126.8332219237,37.5368528436
"337124",126.8333397388,37.5372535063
"337125",126.8337768851,37.5371493009
"337127",126.8340769600,37.5364477268
"337129",126.8626939598,37.5454968517
"337130",126.8627390614,37.5456533542
"337131",126.8628186772,37.5458958950
"337132",126.8628749043,37.5461009728
"337133",126.8629839191,37.5462656309
"337134",126.8630973562,37.5466705355
"337135",126.8631461563,37.5468126885
"337136",126.8631920494,37.5470335269
"337137",126.8631956768,37.5472455290
"337138",126.8633839438,37.5476624676
"337139",126.8636670967,37.5484764279
"337141",126.8438088237,37.5206809637
"337142",126.8437551706,37.5207683216
"337147",126.8435251406,37.5212371501
"337148",126.8437460263,37.5213584532
"337149",126.8436864110,37.5214549192
"337152",126.8436732075,37.5215847231
"337171",126.8596742547,37.5145946850
"337193",126.8843603191,37.5371633607
"337194",126.8848688149,37.5373858340
"337211",126.8695586998,37.5259461935
"337212",126.8695482192,37.5258448936
"337214",126.8695288023,37.5257513204
"337216",126.8693462090,37.5249700443
"337217",126.8692428248,37.5248122028
"337219",126.8692788163,37.5245984792
"337220",126.8691761934,37.5244697114
"337221",126.8692223280,37.5241970520
"337222",126.8691159154,37.5242826766
"337227",126.8689473059,37.5343981876
"337228",126.8688693532,37.5355626573
"337237",126.8684161391,37.5355411240
"337246",126.8721642577,37.5379170174
"337257",126.8751382638,37.5176543303
"337268",126.8759765260,37.5180648231
"337271",126.8367509632,37.5164407931
"337274",126.8375752544,37.5161749886
"337277",126.8381364165,37.5164573877
"337278",126.8382774101,37.5163353423
"337279",126.8385542450,37.5163076636
"337280",126.8384915969,37.5165414463
"337281",126.8385994158,37.5170456985
"337282",126.8388408309,37.5165683316
"337284",126.8400086956,37.5174791527
"337285",126.8642700707,37.5222156420
"337287",126.8517906342,37.5277831540
"337288",126.8523047136,37.5277337803
"337296",126.8591636203,37.5239056774
"337297",126.8591544806,37.5240046327
"337298",126.8591534977,37.5241712293
"337305",126.8436386014,37.5222008361
"337306",126.8440656347,37.5223015009
"337311",126.8435546681,37.5070444312
"337313",126.8436718271,37.5068272958
"337318",126.8648404425,37.5507574903
"337319",126.8650727034,37.5506517768
"337321",126.8654493043,37.5504180524
"337322",126.8342776455,37.5363661337
"337326",126.8350287788,37.5371289167
"337335",126.8636993835,37.5486078451
"337336",126.8638259838,37.5489120972
"337337",126.8638983795,37.5491497117
"337338",126.8640259255,37.5493360423
"337339",126.8640444226,37.5495568851
"337340",126.8641469823,37.5499646251
"337341",126.8641881992,37.5500824863
"337342",126.8642604211,37.5502477462
"337343",126.8641990729,37.5504459151
"337345",126.8643881452,37.5505777804
"337350",126.8435315545,37.5217080670
"337353",126.8434999062,37.5218638721
"337354",126.8427246715,37.5224939920
"337355",126.8426188316,37.5227257676
"337356",126.8423458777,37.5231302422
"337357",126.8424358644,37.5229707863
"337359",126.8426068960,37.5232067518
"337401",126.8647416019,37.5236691962
"337402",126.8646316656,37.5239985810
"337404",126.8644959324,37.5245081967
"337405",126.8643819493,37.5246744963
"337406",126.8643243034,37.5248692008
"337407",126.8642337695,37.5250035435
"337418",126.8814537085,37.5380198247
"337422",126.8682800683,37.5243142133
"337425",126.8686029919,37.5237076599
"337426",126.8695925418,37.5229553596
"337435",126.8680961781,37.5357943719
"337436",126.8679484186,37.5358843966
"337439",126.8682358369,37.5359152751
"337440",126.8681174916,37.5360049951
"337441",126.8678158106,37.5359462190
"337442",126.8676941546,37.5358551040
"337453",126.8709510502,37.5383709836
"337457",126.8703559957,37.5389365495
"337459",126.8699593407,37.5388852890
"337460",126.8698922759,37.5389810335
"337461",126.8701242741,37.5390792999
"337462",126.8697579749,37.5390592722
"337475",126.8748455455,37.5176558196
"337476",126.8751149810,37.5181385384
"337477",126.8749259585,37.5181911005
"337482",126.8746376200,37.5174354036
"337486",126.8401905968,37.5170448100
"337487",126.8402791171,37.5175541454
"337488",126.8404751091,37.5171024232
"337490",126.8407061715,37.5172364225
"337494",126.8411515172,37.5173474009
"337498",126.8416498375,37.5173726216
"337499",126.8415597072,37.5175700362
"337500",126.8414704465,37.5181552761
"337502",126.8417777397,37.5182964799
"337503",126.8531734807,37.5276855361
"337504",126.8533663648,37.5276424658
"337505",126.8535089523,37.5276108455
"337506",126.8536889637,37.5275893238
"337509",126.8547366874,37.5278196092
"337510",126.8551081937,37.5277151084
"337511",126.8590726621,37.5246159556
"337515",126.8588419641,37.5258341880
"337516",126.8588562852,37.5260083110
"337517",126.8591247904,37.5258489382
"337523",126.8597695356,37.5261449150
"337530",126.8283682372,37.5238357773
"337537",126.8277537475,37.5240648089
"337543",126.8446985565,37.5224613159
"337545",126.8447137812,37.5222425460
"337552",126.8449082884,37.5224981771
"337555",126.8542614545,37.5246444328
"337557",126.8544441890,37.5246629503
"337558",126.8546540007,37.5249655561
"337561",126.8548886921,37.5251506533
"337562",126.8548563036,37.5253383542
"337563",126.8655886069,37.5502679574
"337564",126.8658342991,37.5502322624
"337566",126.8662491996,37.5500427551
"337567",126.8665661691,37.5497486524
"337568",126.8669495809,37.5495539763
"337569",126.8668546765,37.5492722575
"337570",126.8671587035,37.5493108510
"337572",126.8675931576,37.5492539927
"337573",126.8676022126,37.5491614085
"337574",126.8678719823,37.5490944970
"337575",126.8683969478,37.5487604914
"337576",126.8686564105,37.5485369668
"337577",126.8706741467,37.5473877923
"337578",126.8709036945,37.5472853384
"337588",126.8647311106,37.5087558312
"337589",126.8649593922,37.5088584450
"337590",126.8651641981,37.5090270620
"337592",126.8655928852,37.5092152119
"337595",126.8658184736,37.5091988549
"337596",126.8659766188,37.5093723085
"337602",126.8424793042,37.5234244190
"337603",126.8421954693,37.5234094371
"337604",126.8423650486,37.5236633754
"337606",126.8419750803,37.5235706133
"337616",126.8415261330,37.5244384571
"337617",126.8419836452,37.5245043337
"337618",126.8417204460,37.5247276117
"337619",126.8547360034,37.5153905409
"337620",126.8545769926,37.5156596930
"337621",126.8544088735,37.5157857621
"337623",126.8549241718,37.5162634521
"337624",126.8548412701,37.5164328109
"337629",126.8551120539,37.5167300319
"337632",126.8547381313,37.5166419695
"337633",126.8540979842,37.5165997259
"337651",126.8717628659,37.5239805015
"337654",126.8722773627,37.5236044565
"337655",126.8724027690,37.5235355900
"337656",126.8724692186,37.5237655213
"337663",126.8641795328,37.5253121389
"337664",126.8638401594,37.5253942527
"337667",126.8639318596,37.5264592767
"337669",126.8638831365,37.5270255851
"337670",126.8644473353,37.5273834508
"337671",126.8638860975,37.5272870583
"337696",126.8663257327,37.5355264350
"337698",126.8680031061,37.5360729220
"337715",126.8693127088,37.5395917152
"337717",126.8690143370,37.5394208848
"337719",126.8689111216,37.5395364890
"337720",126.8690518428,37.5396690752
"337721",126.8687395865,37.5396387169
"337722",126.8688352828,37.5398432578
"337723",126.8685712199,37.5398850255
"337724",126.8686429087,37.5400868936
"337732",126.8687133410,37.5473633490
"337739",126.8691332034,37.5471781637
"337741",126.8422469417,37.5180311734
"337742",126.8424754605,37.5181597916
"337743",126.8426567458,37.5183105994
"337744",126.8422782472,37.5186961286
"337745",126.8425395963,37.5188434748
"337746",126.8429262760,37.5185470237
"337747",126.8429804606,37.5191627014
"337748",126.8433711450,37.5187905503
"337749",126.8436262196,37.5187366057
"337756",126.8552593270,37.5273723302
"337757",126.8555843388,37.5278263669
"337758",126.8554577176,37.5276356983
"337759",126.8553909579,37.5276876660
"337760",126.8553105341,37.5278928868
"337764",126.8454241145,37.5229584917
"337765",126.8453587456,37.5226353241
"337773",126.8553613475,37.5250823117
"337774",126.8711733100,37.5471584226
"337775",126.8715030653,37.5471063360
"337776",126.8718734520,37.5469763907
"337778",126.8727186793,37.5467209337
"337779",126.8730311886,37.5467429045
"337780",126.8732466180,37.5467216750
"337782",126.8738207725,37.5465760196
"337783",126.8739589302,37.5465962751
"337784",126.8741145469,37.5466539148
"337785",126.8742746213,37.5466090672
"337786",126.8751638911,37.5466902915
"337788",126.8753864473,37.5467359867
"337802",126.8670426715,37.5096915222
"337803",126.8671945168,37.5100447029
"337804",126.8670039752,37.5098572557
"337809",126.8673763639,37.5103860904
"337811",126.8414096434,37.5246637979
"337814",126.8415702207,37.5249694188
"337821",126.8409624096,37.5253923388
"337822",126.8412547346,37.5254123750
"337823",126.8408047191,37.5256241870
"337824",126.8407246972,37.5257002902
"337842",126.8545687833,37.5171799018
"337843",126.8539861961,37.5170772950
"337859",126.8717340901,37.5245253403
"337860",126.8721789163,37.5254699354
"337862",126.8727156317,37.5253704616
"337864",126.8728349256,37.5253491746
"337867",126.8719260901,37.5254955195
"337868",126.8719624687,37.5257155005
"337869",126.8720969940,37.5256971032
"337870",126.8720702078,37.5255718788
"337871",126.8722157225,37.5256824479
"337873",126.8684945037,37.5278140294
"337879",126.8661003803,37.5264107407
"337886",126.8811775598,37.5379262046
"337895",126.8696360792,37.5220925992
"337896",126.8691399002,37.5218566846
"337900",126.8688308697,37.5205726247
"337904",126.8676805545,37.5360416667
"337905",126.8675846871,37.5361179969
"337906",126.8678167651,37.5361956838
"337916",126.8673892148,37.5364764479
"337917",126.8672679370,37.5366986690
"337927",126.8687145128,37.5405928608
"337930",126.8679752868,37.5411292559
"337931",126.8692405970,37.5471124050
"337935",126.8695131563,37.5473947337
"337936",126.8696663894,37.5472765832
"337940",126.8700788160,37.5468436940
"337943",126.8706147846,37.5469383508
"337944",126.8707352636,37.5470920529
"337947",126.8436065442,37.5190583914
"337948",126.8438232362,37.5188336647
"337950",126.8438852963,37.5191816227
"337951",126.8436629283,37.5196974944
"337952",126.8440034936,37.5193573088
"337953",126.8441187535,37.5194635624
"337954",126.8438982263,37.5199252973
"337955",126.8442872291,37.5195537059
"337957",126.8443245889,37.5196851212
"337958",126.8444527280,37.5203643997
"337959",126.8448492722,37.5200827988
"337961",126.8559914486,37.5275674457
"337962",126.8560380202,37.5272502097
"337963",126.8561796164,37.5271602866
"337969",126.8568585091,37.5275665659
"337971",126.8567417473,37.5270966177
"337972",126.8569656425,37.5273940581
"337973",126.8571200390,37.5270689508
"337974",126.8571789997,37.5273764720
"337975",126.8588299623,37.5261226533
"337977",126.8588099625,37.5262734439
"337978",126.8590765919,37.5263403166
"337994",126.8455762399,37.5230246889
"337995",126.8456873612,37.5227073832
"337998",126.8458278067,37.5230639420
"338002",126.8761691741,37.5467846011
"338003",126.8764421244,37.5467172417
"338004",126.8767508098,37.5467283344
"338008",126.8775481452,37.5467232504
"338009",126.8777730740,37.5467784346
"338010",126.8350265395,37.5269020438
"338011",126.8352461917,37.5268061717
"338012",126.8355104071,37.5267049886
"338015",126.8358624713,37.5265392815
"338028",126.8688756063,37.5115153382
"338034",126.8335903548,37.5068032595
"338035",126.8340496499,37.5068944560
"338040",126.8399514697,37.5270223606
"338041",126.8399013475,37.5271839317
"338042",126.8398505562,37.5272815899
"338043",126.8397881281,37.5273734465
"338047",126.8397192527,37.5274750679
"338048",126.8396703605,37.5275566291
"338049",126.8396039507,37.5276597226
"338050",126.8395384153,37.5278066479
"338051",126.8393736069,37.5279865567
"338053",126.8389063616,37.5288403604
"338056",126.8386820348,37.5289406959
"338057",126.8387597152,37.5290989146
"338058",126.8543167822,37.5174688927
"338060",126.8536432485,37.5177429892
"338066",126.8534157434,37.5183880936
"338067",126.8532748127,37.5184775077
"338069",126.8536835688,37.5190713476
"338070",126.8531215666,37.5189428707
"338071",126.8536550759,37.5191711828
"338072",126.8530282197,37.5190552696
"338073",126.8529688209,37.5191629036
"338074",126.8536052361,37.5193207940
"338076",126.8618317540,37.5154620906
"338077",126.8618905929,37.5150794858
"338078",126.8623108334,37.5153165042
"338079",126.8621983393,37.5155950930
"338080",126.8625002645,37.5157093430
"338082",126.8634177609,37.5160190856
"338090",126.8722069978,37.5255488264
"338092",126.8727318156,37.5255908878
"338094",126.8728413893,37.5254350856
"338096",126.8729554651,37.5254168916
"338097",126.8731033621,37.5255435224
"338099",126.8722687887,37.5257480765
"338104",126.8715666609,37.5274862265
"338135",126.8672042076,37.5365925131
"338136",126.8671318013,37.5367067702
"338138",126.8671221950,37.5368492086
"338139",126.8667268367,37.5370642038
"338141",126.8666778462,37.5371955766
"338142",126.8669870271,37.5372434727
"338143",126.8666599871,37.5372819609
"338144",126.8665988377,37.5374040895
"338148",126.8665675807,37.5375101159
"338149",126.8668352945,37.5375391611
"338152",126.8664580638,37.5377386014
"338153",126.8680804427,37.5409817573
"338154",126.8678041869,37.5408323937
"338155",126.8680296926,37.5406842969
"338156",126.8678955086,37.5410090097
"338158",126.8687175673,37.5407746081
"338161",126.8687745966,37.5409231446
"338168",126.8711690889,37.5469003729
"338169",126.8711788902,37.5465793757
"338170",126.8715057916,37.5468366898
"338171",126.8712567790,37.5464811625
"338172",126.8717926415,37.5464540140
"338173",126.8718988531,37.5464290469
"338174",126.8721915936,37.5465438357
"338175",126.8723860519,37.5465127166
"338176",126.8725808529,37.5465245741
"338177",126.8727786546,37.5464790570
"338178",126.8726146139,37.5463224764
"338179",126.8729348628,37.5464512575
"338180",126.8728629363,37.5462724001
"338183",126.8747827234,37.5181875178
"338184",126.8744024722,37.5176762893
"338185",126.8742977921,37.5183850151
"338188",126.8735713411,37.5184541250
"338189",126.8739582879,37.5186598682
"338190",126.8734817007,37.5185826291
"338191",126.8737821859,37.5188445864
"338192",126.8733637227,37.5186765274
"338194",126.8450211786,37.5208877168
"338195",126.8453810585,37.5205321462
"338196",126.8452008569,37.5210433828
"338206",126.8458976377,37.5210069076
"338207",126.8461438305,37.5212498547
"338208",126.8573820114,37.5270534310
"338209",126.8574358716,37.5273514740
"338210",126.8575602587,37.5270124884
"338211",126.8576326797,37.5272938720
"338212",126.8578376049,37.5272586468
"338219",126.8574664212,37.5275565471
"338221",126.8588510220,37.5276722706
"338222",126.8589415051,37.5277916925
"338223",126.8588509616,37.5279749440
"338224",126.8273777631,37.5240274761
"338235",126.8463875529,37.5231559299
"338236",126.8465317841,37.5228988090
"338237",126.8466184823,37.5232132058
"338244",126.8560038821,37.5251521074
"338245",126.8562082021,37.5251779133
"338250",126.8569114765,37.5253394700
"338251",126.8570567044,37.5249436495
"338252",126.8571396909,37.5253143326
"338253",126.8572134683,37.5249710670
"338255",126.8573995912,37.5249831079
"338256",126.8574597612,37.5253712081
"338257",126.8575778598,37.5250200156
"338258",126.8577359119,37.5254118900
"338259",126.8367224237,37.5250878158
"338260",126.8368781293,37.5252609103
"338261",126.8372228920,37.5255729240
"338262",126.8373168563,37.5263530446
"338265",126.8380819133,37.5256968811
"338268",126.8385300137,37.5265109542
"338273",126.8395706553,37.5258908511
"338297",126.8380963224,37.5295020734
"338298",126.8382593372,37.5296495857
"338299",126.8380538648,37.5296079649
"338301",126.8379016809,37.5304121536
"338305",126.8377615801,37.5306756237
"338307",126.8377048086,37.5307875757
"338308",126.8376295899,37.5308978842
"338311",126.8374976902,37.5310128872
"338312",126.8374693753,37.5311741638
"338314",126.8529504069,37.5192818616
"338317",126.8528753373,37.5193961304
"338318",126.8528284845,37.5195229619
"338320",126.8535219555,37.5196465665
"338321",126.8536239964,37.5196674296
"338322",126.8527773619,37.5196382480
"338324",126.8527622039,37.5197502085
"338325",126.8532793001,37.5199813581
"338326",126.8526980726,37.5199249097
"338327",126.8532217601,37.5201050323
"338329",126.8532186870,37.5202459018
"338330",126.8531300288,37.5203313707
"338342",126.8716542765,37.5278465445
"338363",126.8638297103,37.5274748822
"338364",126.8646865102,37.5278023817
"338365",126.8643913902,37.5279187926
"338366",126.8638214566,37.5279467191
"338367",126.8637320024,37.5281579047
"338392",126.8664315956,37.5378302977
"338395",126.8663981974,37.5379513389
"338396",126.8665671501,37.5381611389
"338397",126.8663013034,37.5382108805
"338398",126.8665179192,37.5382705595
"338400",126.8662695717,37.5383198085
"338401",126.8661777521,37.5384151903
"338419",126.8688040943,37.5411206314
"338425",126.8730615068,37.5464138297
"338426",126.8732803269,37.5465261359
"338428",126.8732837872,37.5463866388
"338430",126.8735334219,37.5463475887
"338431",126.8735539958,37.5464828323
"338432",126.8738508823,37.5463373633
"338437",126.8742039190,37.5461044068
"338439",126.8743551042,37.5461353590
"338444",126.8731949843,37.5187616739
"338445",126.8736235273,37.5190295329
"338446",126.8731189127,37.5188513430
"338448",126.8729990867,37.5189299250
"338449",126.8733855676,37.5191534364
"338450",126.8728659623,37.5190634221
"338451",126.8732751080,37.5192454774
"338456",126.8727168569,37.5193337904
"338458",126.8467178519,37.5217278579
"338459",126.8468242895,37.5215778330
"338461",126.8471091793,37.5213695833
"338462",126.8469065992,37.5218246690
"338464",126.8495398878,37.5222225311
"338465",126.8497579853,37.5227447073
"338466",126.8500133039,37.5227290978
"338468",126.8506486896,37.5226373120
"338477",126.8581967861,37.5272371123
"338479",126.8587905397,37.5281963057
"338480",126.8584566798,37.5283603447
"338487",126.8578272483,37.5250573469
"338488",126.8578780849,37.5254660021
"338489",126.8580422421,37.5254282384
"338490",126.8398042102,37.5267752752
"338494",126.8401628601,37.5261001635
"338495",126.8404808912,37.5260882081
"338496",126.8408862780,37.5261826479
"338497",126.8410839170,37.5262391319
"338498",126.8414744277,37.5263466420
"338499",126.8417201136,37.5263356250
"338500",126.8420115074,37.5264190944
"338501",126.8423095637,37.5264154621
"338502",126.8425167367,37.5264207370
"338503",126.8427225253,37.5264639203
"338504",126.8428919449,37.5265703553
"338505",126.8430481670,37.5265997809
"338506",126.8432608542,37.5266016023
"338507",126.8436772050,37.5266836523
"338511",126.8331855682,37.5295931649
"338512",126.8331313005,37.5298503005
"338523",126.8418362125,37.5085063345
"338531",126.8415007648,37.5084502252
"338533",126.8374037050,37.5313044894
"338534",126.8373288646,37.5314323566
"338540",126.8372625983,37.5315407692
"338541",126.8371027616,37.5316559612
"338542",126.8369718566,37.5318013312
"338543",126.8369675844,37.5319865492
"338544",126.8369186495,37.5320780183
"338548",126.8367467429,37.5323763330
"338550",126.8531050070,37.5204381628
"338551",126.8530492094,37.5205556658
"338553",126.8531099598,37.5207564494
"338556",126.8522262372,37.5207809719
"338557",126.8528843438,37.5208361303
"338558",126.8522504352,37.5209251712
"338559",126.8527291776,37.5213761124
"338560",126.8525787645,37.5215539470
"338561",126.8525506311,37.5216944701
"338563",126.8522086024,37.5221746684
"338564",126.8516411354,37.5221443300
"338565",126.8521460503,37.5223158570
"338566",126.8520571017,37.5224345170
"338578",126.8743147301,37.5257567750
"338590",126.8637257688,37.5283289599
"338596",126.8644303706,37.5287587328
"338608",126.8810179086,37.5371952752
"338609",126.8805038919,37.5370742974
"338611",126.8791834646,37.5362743405
"338618",126.8608129374,37.5187155656
"338633",126.8660454033,37.5387755916
"338643",126.8689975624,37.5419637289
"338644",126.8692775640,37.5417810992
"338645",126.8693314543,37.5419076885
"338646",126.8690606400,37.5421809497
"338651",126.8742788675,37.5455496724
"338666",126.8725741568,37.5193999540
"338668",126.8727818419,37.5197401085
"338669",126.8725254977,37.5205341070
"338670",126.8724089907,37.5202675958
"338672",126.8731916108,37.5202785384
"338674",126.8734122512,37.5203025799
"338676",126.8735019177,37.5201192204
"338677",126.8737594791,37.5203887334
"338678",126.8738201504,37.5201509052
"338681",126.8510939682,37.5216580606
"338682",126.8512610218,37.5215402507
"338683",126.8514730630,37.5214055326
"338684",126.8518635420,37.5211528696
"338685",126.8521581809,37.5210682421
"338686",126.8533540625,37.5214483498
"338689",126.8535464045,37.5210023750
"338690",126.8538760158,37.5214800505
"338691",126.8537888202,37.5210420544
"338693",126.8540232119,37.5210703709
"338695",126.8542661910,37.5210490257
"338696",126.8544233784,37.5215578708
"338698",126.8583162199,37.5272103734
"338701",126.8586378694,37.5268366815
"338703",126.8592161797,37.5271012086
"338704",126.8590706302,37.5266057325
"338705",126.8593943429,37.5270959974
"338708",126.8595845888,37.5266761461
"338709",126.8597011325,37.5270319198
"338710",126.8597172770,37.5266576129
"338711",126.8599160166,37.5269672394
"338715",126.8379257881,37.5170747611
"338717",126.8378289951,37.5172397020
"338719",126.8377778982,37.5174332150
"338726",126.8377724453,37.5182985110
"338735",126.8385448543,37.5213481383
"338736",126.8387263573,37.5210900710
"338737",126.8387155963,37.5213754619
"338738",126.8389840993,37.5211448004
"338749",126.8581198579,37.5250212321
"338752",126.8584470079,37.5254931189
"338755",126.8441834829,37.5266762591
"338757",126.8445574103,37.5268102508
"338758",126.8449154810,37.5268302722
"338759",126.8452608394,37.5268947554
"338760",126.8454750763,37.5269205933
"338761",126.8456892540,37.5269583277
"338762",126.8458780102,37.5270710389
"338763",126.8464838972,37.5271845830
"338764",126.8467488983,37.5271990982
"338765",126.8470864006,37.5271717893
"338766",126.8472780715,37.5271910226
"338767",126.8474556531,37.5272661518
"338768",126.8477321606,37.5272829381
"338769",126.8482033926,37.5274099747
"338771",126.8506427828,37.5277717872
"338778",126.8334347851,37.5298828019
"338805",126.8367010685,37.5324610782
"338806",126.8366524624,37.5325470183
"338807",126.8365329949,37.5326535648
"338808",126.8364683122,37.5327661720
"338809",126.8364254873,37.5328907656
"338811",126.8362962127,37.5331362188
"338814",126.8360249483,37.5330140793
"338816",126.8362176300,37.5332650568
"338817",126.8361647256,37.5333633619
"338820",126.8359704099,37.5335343486
"338822",126.8357640804,37.5339339834
"338825",126.8515105391,37.5223588657
"338826",126.8520485955,37.5225663299
"338827",126.8513979392,37.5225878099
"338829",126.8512000471,37.5228567392
"338830",126.8517627676,37.5231876832
"338832",126.8516773372,37.5233775215
"338833",126.8508669805,37.5232428901
"338834",126.8509679190,37.5233605712
"338835",126.8514464737,37.5235770645
"338836",126.8515679190,37.5236349804
"338848",126.8750284176,37.5257310143
"338849",126.8750081829,37.5256216029
"338850",126.8751467876,37.5256506960
"338851",126.8754312157,37.5256405050
"338852",126.8755728362,37.5256058016
"338853",126.8757215496,37.5255781120
"338858",126.8765248249,37.5268008162
"338859",126.8765209510,37.5281322488
"338863",126.8634450578,37.5292229538
"338864",126.8644387025,37.5291969583
"338865",126.8645204596,37.5294096244
"338868",126.8843646437,37.5382640896
"338874",126.8785495468,37.5363966602
"338894",126.8658981553,37.5389911113
"338895",126.8657044335,37.5387250526
"338902",126.8657073743,37.5395614667
"338909",126.8695242037,37.5425221701
"338924",126.8751430518,37.5464451621
"338926",126.8755073435,37.5461336310
"346440",126.8732630192,37.5243477686
"346441",126.8734489095,37.5240367231
"346442",126.8732317797,37.5242314155
"346443",126.8734215131,37.5239314492
"346449",126.8731757456,37.5240874122
"346450",126.8731515680,37.5239826672
"346456",126.8388907493,37.5280208426
"346465",126.8381945102,37.5279765859
"346469",126.8376893181,37.5279529645
"346473",126.8333717239,37.5387483489
"346475",126.8336179785,37.5386957910
"346477",126.8336375444,37.5388382968
"346478",126.8337349859,37.5390106294
"346481",126.8337158231,37.5391141936
"346482",126.8335918189,37.5392991443
"346492",126.8587139202,37.5259841008
"346499",126.8592161318,37.5210075599
"346502",126.8590247866,37.5209741062
"346522",126.8506745149,37.5194164269
"346538",126.8520044029,37.5209544522
"346540",126.8516022936,37.5208515954
"346541",126.8515251713,37.5209139047
"346542",126.8514426354,37.5209870465
"346546",126.8509292460,37.5209105585
"346547",126.8581896200,37.5228088275
"346548",126.8583914984,37.5226636469
"346551",126.8586253260,37.5228588135
"346556",126.8561633636,37.5241731596
"346579",126.8447301841,37.5261583267
"346580",126.8445755719,37.5261328175
"346581",126.8443963579,37.5260998466
"346585",126.8439013403,37.5258202745
"346586",126.8440585334,37.5260325226
"346588",126.8437037865,37.5257998516
"346589",126.8439078638,37.5260093026
"346598",126.8331985855,37.5240766552
"346599",126.8331665770,37.5243331622
"346606",126.8307958237,37.5229243170
"346610",126.8301938676,37.5226290545
"346613",126.8302127903,37.5228739772
"346615",126.8321448664,37.5204634319
"346617",126.8320048317,37.5205831008
"346628",126.8320209968,37.5203272710
"346630",126.8318396177,37.5204285544
"346631",126.8319413763,37.5201912966
"346634",126.8307663302,37.5391157122
"346635",126.8308558757,37.5390452782
"346636",126.8308715529,37.5388353402
"346637",126.8310928230,37.5388481296
"346645",126.8294593042,37.5389344258
"346648",126.8292681603,37.5387427755
"346660",126.8734444869,37.5237952666
"346664",126.8731627639,37.5238174498
"346667",126.8731190362,37.5237017884
"346682",126.8375208287,37.5279398136
"346683",126.8372127636,37.5279364292
"346684",126.8372059594,37.5280932257
"346698",126.8335015895,37.5390793184
"346700",126.8339862083,37.5391967314
"346724",126.8578831246,37.5258691209
"346725",126.8600621911,37.5210935639
"346726",126.8601040257,37.5208834462
"346729",126.8605727804,37.5209597911
"346731",126.8607336583,37.5209819988
"346733",126.8607594625,37.5211465545
"346735",126.8608511661,37.5209926716
"346736",126.8609711964,37.5210035955
"346739",126.8610930746,37.5210128014
"346740",126.8614200555,37.5212391882
"346751",126.8515118897,37.5167431582
"346752",126.8513955114,37.5167113595
"346753",126.8512856924,37.5166444810
"346785",126.8513010335,37.5211223117
"346789",126.8510217125,37.5213625963
"346790",126.8506073567,37.5199938131
"346791",126.8505714005,37.5199030058
"346796",126.8506793905,37.5192646634
"346811",126.8577329030,37.5244128645
"346817",126.8434539955,37.5259360350
"346820",126.8430192474,37.5256450954
"346821",126.8429105312,37.5258473449
"346859",126.8314483155,37.5188991984
"346867",126.8311411390,37.5386375569
"346874",126.8314904963,37.5378916982
"346875",126.8312956227,37.5382025689
"346883",126.8297487113,37.5375578750
"346890",126.8297752442,37.5374311417
"346895",126.8730260617,37.5234225432
"346906",126.8737752186,37.5241947321
"346907",126.8740686271,37.5240569771
"346909",126.8738235558,37.5239002090
"346910",126.8736989965,37.5236942811
"346913",126.8735565660,37.5233095188
"346921",126.8366575667,37.5278909446
"346933",126.8329819535,37.5405738144
"346937",126.8333047678,37.5404592625
"346945",126.8577488974,37.5258580429
"346946",126.8573243601,37.5256424925
"346957",126.8614895941,37.5210236882
"346960",126.8617070852,37.5210619621
"346964",126.8618858109,37.5210956446
"346966",126.8621407138,37.5213500612
"346968",126.8622358626,37.5211364831
"346969",126.8622492585,37.5213371471
"346970",126.8624264984,37.5211643919
"346972",126.8595116738,37.5212366809
"346973",126.8595029146,37.5213866759
"346974",126.8591914090,37.5211596651
"347019",126.8498569481,37.5194402629
"347039",126.8506091457,37.5189190198
"347045",126.8582053705,37.5244714950
"347047",126.8583487805,37.5244983986
"347050",126.8585549655,37.5245200254
"347061",126.8419748414,37.5254869758
"347096",126.8303811558,37.5211835241
"347097",126.8305974390,37.5211017681
"347147",126.8563772620,37.5229031450
"347148",126.8565883735,37.5228977642
"347152",126.8566520071,37.5224345377
